"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6296","Verify that 1 Input is present on Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India - Regression Tests","Regression Test Suite","",""
"","5880","Verify that 1 Input is present on Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G - Regression Tests","Regression Test Suite","",""
"","7512","Verify that 3 Menus are present on Vi Data Packs - Mobile Data Recharge Plans | Vi India @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Data Packs - Mobile Data Recharge Plans | Vi India - Regression Tests","Regression Test Suite","",""
"","11636","Verify that 158 Links are present on Vi Electricity Bill Payment | Quick & Secure Online Payment @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Electricity Bill Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","14014","Verify that 9 Headings are present on Vi Data Packs - Mobile Data Recharge Plans | Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Data Packs - Mobile Data Recharge Plans | Vi India - Regression Tests","Regression Test Suite","",""
"","3893","Verify that 37 Inputs are present on Vi Loan EMI Payment | Quick & Secure Online Payment @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","4147","Verify that 1 Form is present on Plan Selection Page @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Plan Selection Page - Regression Tests","Regression Test Suite","",""
"","10606","Verify that 2 Forms are present on Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi - Regression Tests","Regression Test Suite","",""
"","6975","Verify that 105 Links are present on Vodafone Idea Foundation – An initiative to change India with Mobile Technology @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vodafone Idea Foundation – An initiative to change India with Mobile Technology - Regression Tests","Regression Test Suite","",""
"","6102","Verify that Vi FASTag Recharge Online | Instant Recharge loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi FASTag Recharge Online | Instant Recharge - Regression Tests","Regression Test Suite","",""
"","3769","Verify that Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India - Regression Tests","Regression Test Suite","",""
"","5687","Verify that Vodafone Idea Foundation – An initiative to change India with Mobile Technology loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vodafone Idea Foundation – An initiative to change India with Mobile Technology - Regression Tests","Regression Test Suite","",""
"","6014","Verify that 1 Table is present on Vi Postpaid Plans with Unlimited Calls & Data | Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Plans with Unlimited Calls & Data | Vi India - Regression Tests","Regression Test Suite","",""
"","12387","Verify that 54 Inputs are present on Get a New Vi Prepaid SIM Card in 3 Simple Steps - Buy New Sim @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Get a New Vi Prepaid SIM Card in 3 Simple Steps - Buy New Sim - Regression Tests","Regression Test Suite","",""
"","27093","Verify that 185 Links are present on Privacy Policy | Vi @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Privacy Policy | Vi - Regression Tests","Regression Test Suite","",""
"","8507","Verify that 138 Inputs are present on Port SIM Number to Vi | Enjoy Vi Benefits with Easy MNP process @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Port SIM Number to Vi | Enjoy Vi Benefits with Easy MNP process - Regression Tests","Regression Test Suite","",""
"","15203","Verify that 37 Buttons are present on Enjoy Netflix Subscription Plans with Vi at No Extra Cost @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Enjoy Netflix Subscription Plans with Vi at No Extra Cost - Regression Tests","Regression Test Suite","",""
"","8940","Verify that Vi Postpaid Plans with Unlimited Calls & Data | Vi India loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Plans with Unlimited Calls & Data | Vi India - Regression Tests","Regression Test Suite","",""
"","6704","Verify that Privacy Policy | Vi loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Privacy Policy | Vi - Regression Tests","Regression Test Suite","",""
"","8805","Verify that 162 Links are present on VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi - Regression Tests","Regression Test Suite","",""
"","8787","Verify that 58 Buttons are present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","11850","Verify that 52 Headings are present on Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud - Regression Tests","Regression Test Suite","",""
"","10625","Verify that 27 Headings are present on Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India - Regression Tests","Regression Test Suite","",""
"","21263","Verify that 175 Links are present on Enjoy Netflix Subscription Plans with Vi at No Extra Cost @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Enjoy Netflix Subscription Plans with Vi at No Extra Cost - Regression Tests","Regression Test Suite","",""
"","23518","Verify that 168 Inputs are present on Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India - Regression Tests","Regression Test Suite","",""
"","3172","Verify that Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today - Regression Tests","Regression Test Suite","",""
"","5868","Verify that 13 Buttons are present on Vi Official Videos: Tips, Products & Updates @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Official Videos: Tips, Products & Updates - Regression Tests","Regression Test Suite","",""
"","10749","Verify that 189 Links are present on Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India - Regression Tests","Regression Test Suite","",""
"","12210","Verify that 158 Links are present on Pay for Insurance Online with Vi – Fast & Secure Payment @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Pay for Insurance Online with Vi – Fast & Secure Payment - Regression Tests","Regression Test Suite","",""
"","2585","Verify that 26 Links are present on Vi Max Family Plans | Best Postpaid Plan for Family | Postpaid Family Plans @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Max Family Plans | Best Postpaid Plan for Family | Postpaid Family Plans - Regression Tests","Regression Test Suite","",""
"","7037","Verify that 2 Forms are present on Vi FASTag Recharge Online | Instant Recharge @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi FASTag Recharge Online | Instant Recharge - Regression Tests","Regression Test Suite","",""
"","13318","Verify that 45 Inputs are present on Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud - Regression Tests","Regression Test Suite","",""
"","15816","Verify that 168 Inputs are present on Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India - Regression Tests","Regression Test Suite","",""
"","2719","Verify that 1 Form is present on Vi Prepaid Talktime and Top-Up Plans| Easy Online Mobile Recharge @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Prepaid Talktime and Top-Up Plans| Easy Online Mobile Recharge - Regression Tests","Regression Test Suite","",""
"","9219","Verify that 1 Menu is present on Vi Loan EMI Payment | Quick & Secure Online Payment @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","5749","Verify that 9 Headings are present on Vi Data Packs - Mobile Data Recharge Plans | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Data Packs - Mobile Data Recharge Plans | Vi India - Regression Tests","Regression Test Suite","",""
"","10378","Verify that 26 Links are present on Buy a New Vi 4g SIM Card Online and Get a Free Delivery @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy a New Vi 4g SIM Card Online and Get a Free Delivery - Regression Tests","Regression Test Suite","",""
"","13503","Verify that 2 Menus are present on Check Vi SIM Status Online | Track Your Connection & Orders @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Check Vi SIM Status Online | Track Your Connection & Orders - Regression Tests","Regression Test Suite","",""
"","3024","Verify that Vi Prepaid Talktime and Top-Up Plans| Easy Online Mobile Recharge loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Prepaid Talktime and Top-Up Plans| Easy Online Mobile Recharge - Regression Tests","Regression Test Suite","",""
"","9479","Verify that 40 Inputs are present on How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India - Regression Tests","Regression Test Suite","",""
"","9470","Verify that 5 Buttons are present on Vi Blog | Get Latest News & Information on Vi Network @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Blog | Get Latest News & Information on Vi Network - Regression Tests","Regression Test Suite","",""
"","11425","Verify that 19 Inputs are present on Get Vi New Postpaid SIM Card Online – Buy Mobile SIM Card In india @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Get Vi New Postpaid SIM Card Online – Buy Mobile SIM Card In india - Regression Tests","Regression Test Suite","",""
"","7588","Verify that 2 Forms are present on Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments - Regression Tests","Regression Test Suite","",""
"","6327","Verify that Port SIM Number to Vi | Enjoy Vi Benefits with Easy MNP process loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Port SIM Number to Vi | Enjoy Vi Benefits with Easy MNP process - Regression Tests","Regression Test Suite","",""
"","11937","Verify that 33 Links are present on Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India - Regression Tests","Regression Test Suite","",""
"","11248","Verify that 66 Inputs are present on Buy a New Vi 4g SIM Card Online and Get a Free Delivery @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy a New Vi 4g SIM Card Online and Get a Free Delivery - Regression Tests","Regression Test Suite","",""
"","10597","Verify that Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India - Regression Tests","Regression Test Suite","",""
"","4806","Verify that 1 Form is present on Port SIM Number to Vi | Enjoy Vi Benefits with Easy MNP process @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Port SIM Number to Vi | Enjoy Vi Benefits with Easy MNP process - Regression Tests","Regression Test Suite","",""
"","31111","Verify that 134 Inputs are present on Enjoy Netflix Subscription Plans with Vi at No Extra Cost @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Enjoy Netflix Subscription Plans with Vi at No Extra Cost - Regression Tests","Regression Test Suite","",""
"","10313","Verify that 25 Links are present on Check Vi SIM Status Online | Track Your Connection & Orders @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Check Vi SIM Status Online | Track Your Connection & Orders - Regression Tests","Regression Test Suite","",""
"","11424","Verify that 64 Headings are present on Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India - Regression Tests","Regression Test Suite","",""
"","8382","Verify that Get a New Vi Prepaid SIM Card in 3 Simple Steps - Buy New Sim loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Get a New Vi Prepaid SIM Card in 3 Simple Steps - Buy New Sim - Regression Tests","Regression Test Suite","",""
"","11454","Verify that 45 Inputs are present on Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud - Regression Tests","Regression Test Suite","",""
"","6265","Verify that 64 Headings are present on Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India - Regression Tests","Regression Test Suite","",""
"","11179","Verify that 2 Menus are present on Plan Selection Page @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Plan Selection Page - Regression Tests","Regression Test Suite","",""
"","9942","Verify that 25 Links are present on Check Vi SIM Status Online | Track Your Connection & Orders @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Check Vi SIM Status Online | Track Your Connection & Orders - Regression Tests","Regression Test Suite","",""
"","8731","Verify that 2 Menus are present on SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports - Regression Tests","Regression Test Suite","",""
"","5813","Verify that Vi Loan EMI Payment | Quick & Secure Online Payment loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","10977","Verify that 75 Headings are present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","4914","Verify that 37 Inputs are present on Pay for Insurance Online with Vi – Fast & Secure Payment @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Pay for Insurance Online with Vi – Fast & Secure Payment - Regression Tests","Regression Test Suite","",""
"","8036","Verify that 86 Links are present on Vi 5G Network in India – Explore Plans, SIM & Coverage Map | Vi India @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi 5G Network in India – Explore Plans, SIM & Coverage Map | Vi India - Regression Tests","Regression Test Suite","",""
"","7731","Verify that 3 Menus are present on Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India - Regression Tests","Regression Test Suite","",""
"","4185","Verify that 17 Headings are present on Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments - Regression Tests","Regression Test Suite","",""
"","4963","Verify that 1 Input is present on Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India - Regression Tests","Regression Test Suite","",""
"","7520","Verify that 19 Inputs are present on Get Vi New Postpaid SIM Card Online – Buy Mobile SIM Card In india @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Get Vi New Postpaid SIM Card Online – Buy Mobile SIM Card In india - Regression Tests","Regression Test Suite","",""
"","5697","Verify that Register for Postpaid EBill Online | Vi loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Register for Postpaid EBill Online | Vi - Regression Tests","Regression Test Suite","",""
"","9027","Verify that 1 Menu is present on Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi - Regression Tests","Regression Test Suite","",""
"","5416","Verify that 1 Form is present on Vi Prepaid Talktime and Top-Up Plans| Easy Online Mobile Recharge @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Prepaid Talktime and Top-Up Plans| Easy Online Mobile Recharge - Regression Tests","Regression Test Suite","",""
"","10137","Verify that 2 Menus are present on Vi Postpaid Plans with Unlimited Calls & Data | Vi India @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Plans with Unlimited Calls & Data | Vi India - Regression Tests","Regression Test Suite","",""
"","5302","Verify that Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India - Regression Tests","Regression Test Suite","",""
"","6921","Verify that 1 Table is present on Enjoy Netflix Subscription Plans with Vi at No Extra Cost @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Enjoy Netflix Subscription Plans with Vi at No Extra Cost - Regression Tests","Regression Test Suite","",""
"","6795","Verify that 2 Forms are present on Vi Postpaid Plans with Unlimited Calls & Data | Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Plans with Unlimited Calls & Data | Vi India - Regression Tests","Regression Test Suite","",""
"","8038","Verify that Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments - Regression Tests","Regression Test Suite","",""
"","4689","Verify that 1 Heading is present on Vi Electricity Bill Payment | Quick & Secure Online Payment @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Electricity Bill Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","7030","Verify that 75 Inputs are present on Register for Postpaid EBill Online | Vi @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Register for Postpaid EBill Online | Vi - Regression Tests","Regression Test Suite","",""
"","12343","Verify that Enjoy Netflix Subscription Plans with Vi at No Extra Cost loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Enjoy Netflix Subscription Plans with Vi at No Extra Cost - Regression Tests","Regression Test Suite","",""
"","4276","Verify that 15 Buttons are present on Vi Utility Bill Payments | Water, Gas, Electricity & More @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Utility Bill Payments | Water, Gas, Electricity & More - Regression Tests","Regression Test Suite","",""
"","5420","Verify that 75 Inputs are present on Register for Postpaid EBill Online | Vi @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Register for Postpaid EBill Online | Vi - Regression Tests","Regression Test Suite","",""
"","6685","Verify that About Vi - India's Largest Telecom Company loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - About Vi - India's Largest Telecom Company - Regression Tests","Regression Test Suite","",""
"","5448","Verify that 100 Inputs are present on Vi Postpaid Plans with Unlimited Calls & Data | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Plans with Unlimited Calls & Data | Vi India - Regression Tests","Regression Test Suite","",""
"","10089","Verify that 2 Menus are present on Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India - Regression Tests","Regression Test Suite","",""
"","9031","Verify that 2 Menus are present on Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments - Regression Tests","Regression Test Suite","",""
"","8644","Verify that 1 Form is present on Privacy Policy | Vi @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Privacy Policy | Vi - Regression Tests","Regression Test Suite","",""
"","4986","Verify that 10 Headings are present on Vi 5G Network in India – Explore Plans, SIM & Coverage Map | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi 5G Network in India – Explore Plans, SIM & Coverage Map | Vi India - Regression Tests","Regression Test Suite","",""
"","4982","Verify that 58 Inputs are present on Privacy Policy | Vi @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Privacy Policy | Vi - Regression Tests","Regression Test Suite","",""
"","3780","Verify that 19 Buttons are present on Vi Loan EMI Payment | Quick & Secure Online Payment @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","4895","Verify that 39 Headings are present on Privacy Policy | Vi @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Privacy Policy | Vi - Regression Tests","Regression Test Suite","",""
"","5572","Verify that 8 Headings are present on Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India - Regression Tests","Regression Test Suite","",""
"","4402","Verify that 1 Input is present on Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates - Regression Tests","Regression Test Suite","",""
"","9813","Verify that 29 Buttons are present on Get a New Vi Prepaid SIM Card in 3 Simple Steps - Buy New Sim @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Get a New Vi Prepaid SIM Card in 3 Simple Steps - Buy New Sim - Regression Tests","Regression Test Suite","",""
"","11717","Verify that 37 Inputs are present on About Vi - India's Largest Telecom Company @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - About Vi - India's Largest Telecom Company - Regression Tests","Regression Test Suite","",""
"","6536","Verify that 1 Form is present on How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India - Regression Tests","Regression Test Suite","",""
"","4357","Verify that Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G - Regression Tests","Regression Test Suite","",""
"","4520","Verify that 8 Headings are present on Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India - Regression Tests","Regression Test Suite","",""
"","7983","Verify that 90 Links are present on Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India - Regression Tests","Regression Test Suite","",""
"","7569","Verify that 3 Menus are present on Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India - Regression Tests","Regression Test Suite","",""
"","10180","Verify that 13 Links are present on Plan Selection Page @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Plan Selection Page - Regression Tests","Regression Test Suite","",""
"","10645","Verify that 1 Menu is present on How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India - Regression Tests","Regression Test Suite","",""
"","7090","Verify that 3 Menus are present on Vodafone Idea Foundation – An initiative to change India with Mobile Technology @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vodafone Idea Foundation – An initiative to change India with Mobile Technology - Regression Tests","Regression Test Suite","",""
"","24678","Verify that All OTT in One App - OTT Subscription Plans | Vi Movies & TV loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","10131","Verify that 168 Inputs are present on Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India - Regression Tests","Regression Test Suite","",""
"","10903","Verify that 46 Buttons are present on Port SIM Number to Vi | Enjoy Vi Benefits with Easy MNP process @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Port SIM Number to Vi | Enjoy Vi Benefits with Easy MNP process - Regression Tests","Regression Test Suite","",""
"","9165","Verify that 94 Links are present on Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India - Regression Tests","Regression Test Suite","",""
"","10189","Verify that 2 Menus are present on SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports - Regression Tests","Regression Test Suite","",""
"","3048","Verify that 1 Form is present on Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India - Regression Tests","Regression Test Suite","",""
"","2870","Verify that 1 Input is present on Vi Prepaid Talktime and Top-Up Plans| Easy Online Mobile Recharge @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Prepaid Talktime and Top-Up Plans| Easy Online Mobile Recharge - Regression Tests","Regression Test Suite","",""
